id	Alveolata;Dinoflagellata;Syndiniales	Alveolata;Dinoflagellata;Dinophyceae	Alveolata;Ciliophora;Spirotrichea	Stramenopiles;Gyrista;Mediophyceae	Alveolata;Ciliophora;Oligohymenophorea	Rhizaria;Radiolaria;Acantharea	Stramenopiles;Gyrista;MOCH-2	Haptophyta;Haptophyta_X;Prymnesiophyceae	Picozoa;Picozoa_X;Picozoa_XX	Kathablepharidacea;Kathablepharida;Kathablepharidea	Alveolata;Ciliophora;CONThreeP	Alveolata;Ciliophora;Unclassified	Rhizaria;Cercozoa;Filosa-Imbricatea	Opisthokonta;Choanoflagellata;Choanoflagellatea	Stramenopiles;Unclassified;Unclassified	Cryptophyta;Cryptophyta_X;Cryptophyceae	Telonemia;Telonemia_X;Telonemia_XX	Stramenopiles;Gyrista;Bacillariophyceae	Stramenopiles;Bigyra;Sagenista	Stramenopiles;Gyrista;Bolidophyceae	Rhizaria;Radiolaria;RAD-B	Rhizaria;Cercozoa;Filosa-Thecofilosea	Opisthokonta;Unclassified;Unclassified	Stramenopiles;Gyrista;Coscinodiscophyceae	Rhizaria;Cercozoa;Endomyxa	Chlorophyta;Chlorophyta_X;Pyramimonadophyceae	Alveolata;Ciliophora;Phyllopharyngea	Rhizaria;Radiolaria;Polycystinea	Rhizaria;Radiolaria;RAD-A	Alveolata;Ciliophora;Ciliophora_X	Rhizaria;Radiolaria;RAD-C	Rhizaria;Cercozoa;Cercozoa_X	Rhizaria;Cercozoa;Unclassified	Haptophyta;Haptophyta_X;Haptophyta_Clade_HAP5	Opisthokonta;Ichthyosporea;Ichthyophonida	Unclassified;Unclassified;Unclassified...37	Alveolata;Ciliophora;Litostomatea	Haptophyta;Haptophyta_X;Rappephyceae	Opisthokonta;Fungi;Ascomycota	Alveolata;Dinoflagellata;Unclassified	Unclassified;Unclassified;Unclassified...42	Stramenopiles;Stramenopiles_X;Stramenopiles_XX	Apusomonada;Apusomonada_X;Apusomonadidae	Centroplasthelida;Centroplasthelida_X;Pterocystida	Opisthokonta;Fungi;Fungi_X	Streptophyta;Streptophyta_X;Embryophyceae	Unclassified;Unclassified;Unclassified...48	Stramenopiles;Gyrista;Chrysophyceae	Unclassified;Unclassified;Unclassified...50	Chlorophyta;Chlorophyta_X;Mamiellophyceae	Rhizaria;Cercozoa;Chlorarachniophyceae	Chlorophyta;Chlorophyta_X;Chlorodendrophyceae	Stramenopiles;Gyrista;Developea	Stramenopiles;Gyrista;Gyrista_X	Stramenopiles;Gyrista;MOCH-3	Opisthokonta;Fungi;Chytridiomycota	Evosea;Evosea_X;Variosea	Opisthokonta;Fungi;Basidiomycota	Opisthokonta;Rotosphaerida;Rotosphaerida_X	Haptophyta;Haptophyta_X;Haptophyta_Clade_HAP4	Stramenopiles;Gyrista;MOCH-5	Rhizaria;Radiolaria;Radiolaria_X	Unclassified;Unclassified;Unclassified...64	Alveolata;Ciliophora;CONTH_3	Stramenopiles;Gyrista;Pelagophyceae	Alveolata;Dinoflagellata;Dinophyta_X	Rhizaria;Cercozoa;Phaeodarea	Opisthokonta;Fungi;Unclassified	Stramenopiles;Gyrista;Pirsoniales	Stramenopiles;Stramenopiles_X;Stramenopiles_X-Group-7	Stramenopiles;Gyrista;Hyphochytriomyceta	Chlorophyta;Chlorophyta_X;Chlorophyta_XX	Alveolata;Ciliophora;CONTH_8	Alveolata;Ciliophora;Heterotrichea	Discosea;Discosea_X;Flabellinia	Chlorophyta;Chlorophyta_X;Trebouxiophyceae	Stramenopiles;Gyrista;Dictyochophyceae	Alveolata;Unclassified;Unclassified	Chlorophyta;Chlorophyta_X;Chloropicophyceae	Alveolata;Dinoflagellata;Ellobiophyceae	Opisthokonta;Opisthokonta_X;Opisthokonta_XX	Ancyromonadida;Ancyromonadida_X;Ancyromonadida_XX	Stramenopiles;Gyrista;MOCH-4	Picozoa;Picozoa_X;Picomonadea	Centroplasthelida;Centroplasthelida_X;Centroplasthelida_XX	Stramenopiles;Gyrista;Unclassified	Haptophyta;Haptophyta_X;Haptophyta_Clade_HAP3	Alveolata;Ciliophora;Prostomatea_1	Chlorophyta;Chlorophyta_X;Unclassified	Rhizaria;Cercozoa;Filosa-Granofilosea	Alveolata;Ciliophora;Colpodea	Chlorophyta;Chlorophyta_X;Pedinophyceae	Haptophyta;Haptophyta_X;Pavlovophyceae	Haptophyta;Haptophyta_X;Haptophyta_Clade_HAP2	Haptophyta;Haptophyta_X;Haptophyta_XX	Streptophyta;Streptophyta_X;Streptophyta_XX	Tubulinea;Tubulinea_X;Echinamoebida	Haptophyta;Haptophyta_X;Unclassified	Discoba;Discoba_X;Heterolobosea	Chlorophyta;Chlorophyta_X;Ulvophyceae	Chlorophyta;Chlorophyta_X;Chlorophyceae	Tubulinea;Tubulinea_X;Elardia	Centroplasthelida;Centroplasthelida_X;Unclassified	Rhizaria;Cercozoa;Filosa-Sarcomonadea	Streptophyta;Streptophyta_X;Klebsormidiophyceae	Opisthokonta;Fungi;Rozellomycota	Nibbleridia;Nibbleridia_X;Nibbleridea	Nebulidia;Nebulidia_X;Nebulidea	Picozoa;Picozoa_X;Unclassified	Prasinodermophyta;Prasinodermophyta_X;Prasinodermophyceae	Rhizaria;Unclassified;Unclassified	Alveolata;Alveolata_X;Ellobiopsidae	Cryptophyta:nucl;Cryptophyta_X:nucl;Cryptophyceae:nucl	Discosea;Discosea_X;Stygamoebida	Chlorophyta;Chlorophyta_X;Nephroselmidophyceae	Mantamonadidea;Mantamonadidea_X;Mantamonadida	Rhizaria;Cercozoa;Endomyxa-Phytomyxea
DRNA55	0.13446594671947018	0.14880942476329934	0.16901010033778724	0.004526016273690867	0.0041266618966004955	0.002346206965405927	0.0029618782967535816	0.11378271793933141	0.012463184518361982	0.0020633309483002477	0.003910344942343212	1.996771885451853e-4	9.318268798775314e-4	0.03687372081801088	0	0.10218480123799857	0.011082083964257783	0	0.012030550609847413	1.1647835998469142e-4	0.004259780022297286	0	0	0	0	5.990315656355558e-4	0.001181423365559013	2.6623625139358037e-4	0.004259780022297286	7.155099256202472e-4	1.4975789140888896e-4	0.0039769040051916065	1.830374228330865e-4	3.494350799540742e-4	0	1.830374228330865e-4	3.827146113782718e-4	5.82391799923457e-4	0	1.4975789140888896e-4	5.158327370750619e-4	0.08243339933773733	0	0.01302893655257334	0.06622626753415312	0	0	0.010882406775712597	0	0.015974175083614824	2.6623625139358037e-4	0	0	0.015574820706524451	0	0	0	0	0	7.987087541807412e-4	2.1631695425728407e-4	0	0	0	0.011797593889878031	0	0	0	0	0	0	0	0	6.655906284839509e-5	0	0	7.155099256202472e-4	0	0	0	2.1631695425728407e-4	0	2.995157828177779e-4	0	0	0	8.652678170291363e-4	0	0	0	0	0	0	0	4.659134399387657e-4	0	0	1.4975789140888896e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.995157828177779e-4	0	8.319882856049387e-5	0	0
DRNA57	0.14552299505008018	0.1553531175199275	0.14361739211266297	0.0017196904557179708	0.01034138179452023	0.002509818502939741	0.0038344449350468266	0.11507982617182962	0.01085264111919314	0.0020682763589040458	0.0011851920708326556	0	4.8802026446050523e-4	0.039808510143849785	0	0.10599335362877925	0.006088633775650113	0	0.013478654923194906	0	0.002556296623364551	0	2.556296623364551e-4	0	0	7.668889870093654e-4	0.001952081057842021	0	0.0027189700448513863	1.6267342148683508e-4	9.295624084962004e-5	0.003764727754409612	0	0	0	9.295624084962004e-5	0.0034393809114359416	0	3.2534684297367015e-4	1.6267342148683508e-4	0	0.09109711603262764	0	0.013385698682345286	0.06318700471752922	0	0	0.011294183263228836	0	0.015012432897213636	3.4858590318607513e-4	0	0	0.013989914247867816	0	0	0	0	0	9.760405289210105e-4	3.7182496339848017e-4	0	0	0	0.011061792661104785	0	0	0	0	0	0	0	0	9.295624084962004e-5	0	0	3.2534684297367015e-4	0	0	0	0	0	3.021077827612651e-4	0	0	0	8.830842880713904e-4	0	0	0	0	0	0	0	5.344983848853152e-4	0	4.647812042481002e-5	8.598452278589854e-4	0	0	0	0.0015105389138063256	0	0	0	0	0	0	0	0	0	0	4.8802026446050523e-4	0	0	0	0
DRNA59	0.062152966621554964	0.18411899371387375	0.12183954567876251	0.003743849841265826	0.04192858859390613	0.005641071044609995	0	0.011876604732934495	0.014216510883725636	8.727217535383176e-4	0.007690069944221696	0.002769942956882486	4.300368060913449e-4	0.011231549523797478	2.40314685756928e-4	0.007108255441862818	0.0025675726951924415	1.7707397897878907e-4	0.0022007765958792355	2.40314685756928e-4	0.0031114427734844365	6.324070677813896e-5	0.017138231536875655	5.185737955807395e-4	6.324070677813895e-4	4.5533308880260046e-4	0.02638402286783957	0.0018339804965660296	3.5414795795757814e-4	1.264814135562779e-4	0.00806951418489053	1.644258376231613e-4	0	2.2766654440130023e-4	0	0.03179742736804827	1.1383327220065011e-4	0	0.020161137320870697	0	0	0.0045027383226034935	0	0.0025043319884143025	0.004920126987339211	0.012281345256314585	0	2.40314685756928e-4	0	2.2766654440130023e-4	2.529628271125558e-5	0	0	0.001454536255897196	0	0	0	0.02145124773914473	0	0.0011256845806508734	0	2.529628271125558e-5	0	0	1.1383327220065011e-4	0	1.0118513084502232e-4	1.5177769626753348e-4	0	0	0	0	0	0.3496578677763303	6.450552091370173e-4	0	0	0	0	6.324070677813896e-5	0	0	0	0	0	0	0	1.1383327220065011e-4	5.059256542251116e-5	0	0	0	0	0	0	0	0.0018845730619885409	0	0.001037147591161479	2.782591098238114e-4	0	0.004490090181247865	0	0	0	0	0	0	2.1501840304567245e-4	0	0	1.8972212033441685e-4	5.059256542251116e-5	0	0	0	0
PRNA01	0.15333487904783985	0.23606924800989257	0.11125280160754308	0.0010047144292449186	0.007264858180694026	0.01306128758018394	0.004791714970244995	0.20430481490068783	0.019321431331633047	0.002048071721153103	0.008385501197928743	6.182858026122575e-4	0.002009428858489837	0.007535358219336889	0	0.08346858335265477	0.03790864827266404	0.00919700131385733	0.0010433572919081847	0	0.0017002859571837081	0	0	0.0017389288198469742	0	0.006105572300796043	6.569286652755236e-4	9.274287039183863e-4	0.001970785995826571	5.410000772857254e-4	6.955715279387897e-4	0.001275214467887781	0	0.0022026431718061676	0	0	0	8.11500115928588e-4	0	4.637143519591931e-4	0	0.005603215086173584	0	0.0014297859185408454	0.01680964525852075	0	0	2.705000386428627e-4	0	0.02395857485122498	4.637143519591931e-4	5.023572146224593e-4	0	0.006260143751449107	0	0	0	0	0	6.569286652755236e-4	0	0	8.501429785918541e-4	0	0.020905788700826957	0	0	0	0	0	0	0	0	0	0	0	1.1592858798979828e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.637143519591931e-4	0	0	0	0
PRNA02	0.15244306144067796	0.2711533368644068	0.05260195974576271	0.0026483050847457626	0.01837261652542373	0.02085540254237288	0.002151747881355932	0.20967955508474576	0.022874735169491525	0.0034096927966101695	0.003111758474576271	0	0.0010262182203389831	0.007282838983050847	0	0.06153998940677966	0.041015625	0.005892478813559322	0.0016551906779661016	0	0.002151747881355932	2.6483050847457627e-4	0	0.0013572563559322035	0	0.0061242055084745764	0.001754502118644068	6.951800847457627e-4	0.010262182203389831	2.6483050847457627e-4	0.0016551906779661016	0.0014896716101694915	0	0	0	0.0025158898305084744	0	0.0028469279661016947	0	0.0025489936440677968	0	0.006753177966101695	0	0.0020524364406779663	0.01953125	0	0	3.310381355932203e-4	0	0.023305084745762712	7.944915254237289e-4	0	0	0.008110434322033898	0	0	0	0	0	0.0022841631355932203	0	0	5.958686440677966e-4	0	0.022378177966101694	0	0	0	0	0	0	0	0	0	0	0	0	0	5.296610169491525e-4	0	0	0	5.627648305084746e-4	0	0	0	5.627648305084746e-4	0	0	0	0	0	0	0	5.627648305084746e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRNA03	0.14272055073941867	0.43342044875063745	0.0754398266190719	6.055583885772565e-4	0.06916114227434982	0.009051504334523203	0	0.0223419173890872	0.016222590515043347	0.002740948495665477	0.004525752167261601	0.005991840897501275	6.374298827129016e-4	0.004238908720040796	0.0015298317185109638	0.0022947475777664456	0.010931922488526261	0	0.0058006119326874045	0.0013067312595614483	0.051918663946965836	0.0031552779194288626	0.005131310555838858	0	0.0037608363080061193	0	0.008669046404895462	0.004398266190719021	2.2310045894951555e-4	5.418154003059664e-4	0.030915349311575725	0	2.2310045894951555e-4	0	0	0.031202192758796533	0.033496940336562975	0	0	0	0	0.002772819989801122	1.593574706782254e-4	0.0022310045894951554	0.004207037225905151	0	0	1.593574706782254e-4	0	0	0.001593574706782254	0	0	0.0016891891891891893	0	0	0	0	0	0.0011792452830188679	0	0	0	0	9.561448240693524e-5	0	0	0.0013704742478327385	0	0	0	0	0	0	0	3.8245792962774094e-4	0	0	0	0	0	0	0.0010517593064762877	0	0	0	0	0	0	0	0	0	0	2.5497195308516065e-4	0	2.5497195308516065e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRNA04	0.04867432862994993	0.27950045516613564	0.030382339553937186	0.025034137460172964	0.03260127446517979	0.055245789713245334	0.002076695493855257	0.0695266272189349	9.672280382339554e-4	0.013199817933545745	0.006656804733727811	0	3.9827036868456985e-4	0.005604233045061448	5.405097860719162e-4	0.03288575329995448	0.005803368229403733	0.05180359581247155	0.005205962676376878	0	0.004551661356395084	0.00236117432862995	1.137915339098771e-4	0.01880405097860719	0	0.2153789258079199	4.836140191169777e-4	0.014508420573509331	0.0014792899408284023	0.0047223486572599	0	6.543013199817934e-4	3.698224852071006e-4	5.974055530268549e-4	0	0	0	0	0	0	5.689576695493855e-4	0.0025887573964497044	0	0.0025318616294947656	8.249886208466091e-4	0	0	0	0	0.008420573509330906	0.0011948111060537097	0.0063723258989531175	0	0.0021051433773327266	0	0	0	0	0	0	1.7068730086481566e-4	0	0.003982703686845699	0	0.0243513882567137	0	0	0	0	0	0	0	0	0.0028163404642694585	0	3.698224852071006e-4	0	0	0.0013939462903959944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.680928538916704e-4	0	0	0	0	0	0	0	0	0.01140760127446518	0	0	0	0	0	0	0
PRNA05	0.09112820512820513	0.22197435897435897	0.015282051282051281	0.017666666666666667	0.014128205128205128	0.02605128205128205	0.001282051282051282	0.0657948717948718	0.002282051282051282	0.011256410256410256	0.0012564102564102564	2.564102564102564e-4	4.871794871794872e-4	0.006205128205128205	0	0.025743589743589743	0.004435897435897436	0.03487179487179487	0.0019230769230769232	0	0.006923076923076923	0.002717948717948718	2.564102564102564e-4	0.005025641025641026	7.692307692307693e-5	0.2092051282051282	0.004666666666666667	0.17905128205128204	0.00541025641025641	0	0.0010256410256410256	0.0012307692307692308	0	6.666666666666666e-4	0	0.0031025641025641025	0	0	0	4.358974358974359e-4	0	0.0020512820512820513	0	7.948717948717948e-4	3.846153846153846e-4	0	0	0	0	0.004615384615384616	0.0014615384615384616	0.004435897435897436	0	0.0017435897435897436	0	0	0	0	0	0	3.846153846153846e-4	0	0.005461538461538461	0	0.00935897435897436	0	0	0	0	0	0	0	0	0	0	0.0014615384615384616	0	0	0.0028205128205128207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.641025641025641e-4	0	0	0	0	0	0	0	0	0.002641025641025641	0	0	0	0	0	0	0
PRNA06	0.13380810125865414	0.4971613031105322	0.03005762342314281	0.006356982061700953	0.02583851283430788	0.016451699678611376	0	0.007588735824213164	0.0026475626849400405	0.007702000538007391	0.001118489048717985	0.00116096331639082	3.681103198312356e-4	0.004799592247030341	0.002449349435800144	0.008763857229828262	0.01657912248162988	7.503787288867495e-4	0.011468052271665415	1.4158089224278292e-4	0.042290212512919256	0.0037518936444337473	0.001557389814670612	0.0029024082909770497	0.007475471110418938	9.061177103538106e-4	0.09415129334145064	0.01680565190921833	3.114779629341224e-4	5.6632356897113164e-05	0.020642494088997747	0.0010901728702694285	6.79588282765358e-4	0	0	0.007163993147484816	0	0	0	0.007659526270334556	3.39794141382679e-4	0.0030439891832198325	0	0.0023077685435573614	0.0021661876513145786	0	0	0	0	9.910662456994804e-5	0.0016140221715677252	0	0	7.503787288867495e-4	0	0	7.079044612139146e-5	4.247426767283487e-5	0	0	0	0	0	0	5.380073905225751e-4	0	0	7.503787288867495e-4	0	0	0	7.079044612139146e-5	0	0	0	0.002293610454333083	2.8316178448556584e-4	0	0.0012459118517364897	5.238493012982968e-4	0	1.1326471379422633e-4	6.087978366439666e-4	1.698970706913395e-4	0	2.2652942758845265e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	8.494853534566975e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRNA07	0.08657661782661782	0.27945665445665446	0.21081349206349206	8.394383394383395e-4	0.007402319902319902	0.013774420024420024	0.0033195970695970695	0.15083180708180707	0.009195665445665446	0.004120879120879121	0.010454822954822954	0	0.0017933455433455433	0.0035103785103785105	0	0.04758089133089133	0.07303113553113554	0.0025183150183150185	0.004082722832722833	0	0.0019078144078144078	0	0	6.486568986568986e-4	0	0.004807692307692308	8.012820512820513e-4	6.105006105006105e-4	0.005418192918192918	7.24969474969475e-4	0	5.723443223443224e-4	0	0	0	0	0	0.002670940170940171	0	0	4.1971916971916975e-4	0.004235347985347985	0	0.0018315018315018315	0.03147893772893773	0	0	0	0	0.014194139194139194	9.539072039072039e-4	0	0	0.006333943833943834	0	0	0	0	0	0.0023275335775335775	0	0	0	0	0.008852258852258852	0	0	0	0	0	0	0	0	6.105006105006105e-4	0	0	0	0	0	0	0	0	3.8156288156288156e-4	0	0	0	9.157509157509158e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRNA08	0.09902706868317118	0.27132903060077707	0.1564717593038564	0.001862376778088174	0.008798124779244132	0.016761391002793564	0.003756863500626144	0.1557011206370613	0.011912789390874354	0.006357769001059628	0.010724721446231898	7.064187778955143e-4	0.0020550364447869504	0.006646758501107793	0	0.05310984811996275	0.07558680923482003	0.003467874000577979	0.006325659056609832	0	0.002311916000385319	0	9.632983334938831e-5	6.743088334457181e-4	0	0.0042385126673730854	0.003146774556080018	0.00873390489034454	0.003114664611630222	8.348585556946987e-4	4.495392222971454e-4	5.779790000963298e-4	0	3.2109944449796105e-4	0	0	0	0.0036926436117265516	0	0	0.0029541148893812413	0.006229329223260444	0	0.0016376071669396012	0.03191728478309733	0	0	0	0	0.016600841280544586	0.0018302668336383778	3.2109944449796105e-4	0	0.006743088334457181	0	0	0	0	0	0.0017018270558391935	0	0	0	0	0.007931156279099637	0	0	0	0	0	0	0	0	4.174292778473493e-4	0	0	1.9265966669877662e-4	0	0	0	0	0	4.495392222971454e-4	0	0	0	8.669685001444948e-4	0	0	0	0	0	0	0	0	0	0	5.458690556465338e-4	0	0	0	0	0	0	0	0	0	0	0	2.889895000481649e-4	0	0	5.779790000963298e-4	0	0	0	0
PRNA09	0.189667121235832	0.3163130714716863	0.13364333460016542	1.341351635331202e-4	0.09952829134157519	0.008383447720820014	0	0.02523976660481545	0.011535624063848338	8.49522702376428e-4	0.01958373387583555	0	0.0014084192170977622	0.006259640964878943	0.0011401488900315217	0.0042699693724709935	0.00916590284142988	0	0.005387762401913662	5.141847935436275e-4	0.04983121325255416	0	0.0015425543806308823	0	0.0027721267130178177	4.6947307236592075e-4	0.009769511077328923	0.0017884688471082695	0.0010730813082649616	0.0014978426594531758	0.03896626500637142	4.024054905993606e-4	0.005566609286624489	0	0	0.02456909078714985	0	0	0	0.003822852160693926	0	7.377433994321612e-4	0	8.271668417875746e-4	0.0024367888041850173	0	0	4.918289329547741e-4	2.012027452996803e-4	0	0	0	0	0.0012295723323869352	0	0	0	0.0059690147772238494	0	2.9062618765509377e-4	0	0	0	0	0	0	0.01088730410677159	0	0	0	0	5.812523753101875e-4	0	0	0	3.8004963001050723e-4	0	0	0	0	0	0	1.5649102412197357e-4	8.942344235541348e-5	0	0	0	0	0	0	0	0	0	0	0	6.259640964878943e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRNA10	0.060197488041623545	0.34395367702593077	0.13373800665752889	0.01012615737503147	0.007244957900920305	0.10500993034770204	0.0019301239195501972	0.03706397381744944	4.195921564239559e-4	0.017371115275951775	0.015944501944110324	0.0010909396067022854	2.2378248342610983e-4	0.005370779602226636	0	0.016699767825673447	0.010769532014881535	0.016168284427536435	0.0019301239195501972	0	0.0031329547679655374	0.002573498559400263	0	0.005818344569078856	0	0.14487118520797784	3.636465355674285e-4	0.022266357100897926	0.0014825589526979775	0.0033287644409633835	0	2.797281042826373e-4	3.9161934599569217e-4	9.23102744132703e-4	1.1189124171305492e-4	0	0	0	0	0	0	0.0015664773839827687	0	0.0033007916305351197	9.23102744132703e-4	0	0	0	0	0.005286861170941844	0.0015664773839827687	0.005119024308372262	0	9.23102744132703e-4	0	0	0	0	0	0	0	0	9.510755545609667e-4	0	0.007524686005202943	0	0	0	0	0	0	0	0	0	0	3.3567372513916473e-4	0	0	5.314833981370108e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011748580379870766	0	0	0	0	0	0	0
PRNA11	0.0752782843846299	0.3333752594176467	0.16942330671026978	0.028300106911514997	0.019464184642475315	0.04634928620841457	0.0014150053455757499	0.03006100245267593	4.402238852902333e-4	0.012106156845481416	0.023614866989497517	0	0	0.007609584302874033	8.175586441104333e-4	0.016193950066033583	0.010974152569020816	0.0213194138733413	4.0877932205521665e-4	0	0.0031130117602666497	0.00198100748380605	0.00103767058675555	0.01028237217785045	0	0.09376768756681969	0.004370794289667317	0.021445192126281366	0.00198100748380605	0.00103767058675555	2.2011194264511666e-4	5.031130117602666e-4	0	2.2011194264511666e-4	0	0	0	0	0	0	0	0.0012892270926356832	0	0.0069806930381737	3.458901955851833e-4	0	0	0	0	0.0166027293880888	7.232249544053834e-4	0.0023897868058612667	0	0.002515565058801333	0	0	0	0	0	0	2.2011194264511666e-4	0	0.0014464499088107667	0	0.02575309728947865	0	0	0	0	0	0	0	0	0	0	4.7166844852525e-4	0	0	4.402238852902333e-4	2.2011194264511666e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00349034651908685	0	0	0	0	0	0	0
PRNA12	0.29976308988226286	0.29339762611275966	0.08940365655212022	0.002297310232602661	0.01358045371877094	0.018187039341437734	0	0.009021728725950034	0.005013400976356849	3.469895663826936e-4	0.0028955681056762705	0.0018904948789126065	1.5554704699913852e-4	0.011498516320474777	0.0013999234229922467	0.009966976165406337	0.011606202737628028	4.905714559203599e-4	0.015805973006604766	1.3161673207619413e-4	0.117473915956734	0.0028836029482147986	0.006209916722504068	0.00283574231836891	0.00999090648032928	6.221881879965541e-4	0.0020340767684502727	0.002225519287833828	0	0.002357136019910022	0.029637695032066622	2.871637790753326e-4	8.375610223030535e-5	0	0	0.010960084234708529	0	0	0.003422035033981047	0	0.0015315401550684408	5.503972432277208e-4	4.7860629845888775e-5	3.469895663826936e-4	0.0038647458600555183	2.5126830669091607e-4	0	0.0011007944864554417	0	0	1.675122044606107e-4	0	0	4.4271082607447116e-4	0	0	0	0.00409208385182349	0	5.9825787307360965e-5	0	0	0	0	0	0	5.9825787307360965e-5	2.6323346415238827e-4	0	0	0.0017947736192208289	0.0013281324782234134	0	0	0	0.0018187039341437733	0	0	7.897003924571647e-4	0	0	0	3.1109409399827703e-4	1.3161673207619413e-4	0	0	0	0	0	0	0	0	0	0	0	5.9825787307360965e-5	3.1109409399827703e-4	0	0	0	0	0.0017947736192208289	0	0	0	0	0	0	0	0	0	0	0	0.0010050732267636643	0	0	0
PRNA13	0.07543610135546977	0.38722317359881575	0.13325399820044698	8.70751458508693e-5	0.02353931442835167	0.074623399994195	0.0019156532087191247	0.11401039096740487	0.017444054218790816	0.0017705279656343425	0.009839491481148231	4.063506806373901e-4	0.005195483702435202	0.015615476155922561	0	0.008388239050300408	0.02693524511653557	0.0011900269932952137	0.003483005834034772	0	0.0128580965373117	0	0	0	0	0.0012190520419121701	0.0021188285490378197	0.010245842161785621	0.0013061271877630395	0.002002728354569994	2.3220038893565146e-4	0.0035120308826517284	0	3.192755347865208e-4	0	0.0018576031114852117	0	0.00455693263286216	0	0	0.003947406611906075	0.010652192842423011	0	0.005340608945519984	0.013583722752735611	0	0	0.001538327576698691	0	0.0011610019446782573	1.741502917017386e-4	1.1610019446782573e-4	0	0.0057179345775404174	0	0	0	0	0	2.3220038893565146e-4	4.063506806373901e-4	0	0	0	0.0012771021391460831	0	0.00960729109221258	0	0	0	0	0	0	0.0013061271877630395	0	0	3.773256320204336e-4	0	0	0	0	0	0	0	0	0	0.002467129132441297	0	0	0	0	0	0	0.0015093025280817345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRNA14	0.11714258488708192	0.37432900295397514	0.1243528253343074	0.002223422164342661	0.04160975764698409	0.018009719531175555	5.082107804211797e-4	0.1302290124829273	0.017819140488517612	0.002668106597211193	0.00809960931296255	0.0012070006035003018	7.623161706317695e-4	0.0034621859416192865	0	0.026966934536098847	0.015436902455293333	0.0014293428199345678	0.0037162913318298765	0	0.011530032080805514	0	0.0013658164723819204	0	0	0.00400215989581679	0.002731632944763841	0.002318711685671632	0.004446844328685322	0.002953975161198107	0.005050344630435473	5.717371279738272e-4	0	0	0	0.01550042880284598	0	6.352634755264746e-4	0	9.211320395133882e-4	0	0.008131372486738874	0	0.001175237429723978	0.012578216815424197	0	0	1.5881586888161865e-4	0	0.007781977575199314	8.576056919607408e-4	3.8115808531588477e-4	0	0.0020646062954610424	0	0	0	0	0	0.002223422164342661	0	3.176317377632373e-4	0	0	0.018168535400057174	0	0	0	0	0	0	0	0	0.0027633961185401647	0	0	0	0	2.2234221643426612e-4	0	0	0	1.5881586888161865e-4	0	0	0	0	0	0	0	0	0	0	0	5.399739541975034e-4	4.7644760664485595e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRNA15	0.12830281430502644	0.42635492196141084	0.0682376797345459	0	0.06574904756052599	0.010261767236082095	0	0.03176846503625415	0.037268034902298144	0.004608578100036869	0.002672975298021384	0.006267666216050141	9.217156200073737e-4	0.0020892220720167137	0	0.003256728524026054	0.021138011552169104	0	0.006175494654049404	0	0.04897382327639179	0	0.005376674450043013	0	0.0035639670640285116	0	0	0.008418335996067347	0	7.37372496005899e-4	0.045624923190365	5.837532260046701e-4	0	0	0	0.04713039203637704	0	0	0	0.002457908320019663	0	0.005745360698045963	0	0.004055548728032444	0.0028573184220228587	0	3.686862480029495e-4	0	0	0	9.217156200073738e-5	0	0	0.001474744992011798	0	0	0	0	0	6.452009340051616e-4	0	1.8434312400147476e-4	0	0	1.2289541600098315e-4	6.759247880054074e-4	0	0.0031952808160255622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8434312400147476e-4	0	0	6.452009340051616e-4	0	0	0	0	0	0	0	0	0.0015669165540125353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.457908320019663e-4	0	0	0	0	0	0
