"ASV_ID"	"Taxon"	"Confidence"	"Taxon_Lv1"	"Taxon_Lv2"	"Taxon_Lv3"	"Taxon_Lv4"	"Taxon_Lv5"	"Taxon_Lv45"	"logFC_EPI"	"logCPM_EPI"	"EPI"	"logFC_MES"	"logCPM_MES"	"MES"	"logFC_EEI"	"logCPM_EEI"	"EEI"
"62a6d2e494be4c8c75b0c29419b0ab15"	"Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae"	0.999999999	"Eukaryota"	"TSAR"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Dinoflagellata;Dinophyceae"	0	7.79508228628277	"nonDEG"	-1.1864954183151	7.79508228628277	"nonDEG"	-6.85618754463021	7.79508228628277	"Down"
"c68917fa6183d1051b06940c56bca45c"	"Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida;Strombidiidae;Strombidiidae_X;Strombidiidae_X_sp.;"	0.950215028	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Ciliophora;Spirotrichea"	-2.43342535208774	7.05917277835251	"nonDEG"	0	7.05917277835251	"nonDEG"	4.71577049801268	7.05917277835251	"nonDEG"
"536054620aa69449ca00935e2e7d5317"	"Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Choreotrichida_X;Choreotrichida_XX;Choreotrichida_XX_sp.;"	0.999942269	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Ciliophora;Spirotrichea"	4.03877198366052	9.97662153249422	"Up"	4.94872013548268	9.97662153249422	"Up"	4.92200139320869	9.97662153249422	"Up"
"2e555af68b7a68197563d46c5502bf1e"	"Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida;Tontoniidae;Pseudotontonia;Pseudotontonia_sp.;"	0.958351026	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Ciliophora;Spirotrichea"	1.13109123227122	9.05130030574863	"nonDEG"	0	9.05130030574863	"nonDEG"	6.36592427255644	9.05130030574863	"Up"
"6a47dd12adfe848a1ffa84cdeb9f6eae"	"Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;"	0.999589491	"Eukaryota"	"Haptista"	"Haptophyta"	"Haptophyta_X"	"Prymnesiophyceae"	"Haptophyta_X;Prymnesiophyceae"	4.00836912108026	6.7551929852687	"Up"	0	6.7551929852687	"nonDEG"	0	6.7551929852687	"nonDEG"
"3c83dddca374ed3f7070f2e40d1e1065"	"Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Suessiaceae;Pelagodinium;Pelagodinium_beii;"	0.955878153	"Eukaryota"	"TSAR"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Dinoflagellata;Dinophyceae"	-5.60962838923297	7.87664328636327	"nonDEG"	6.44303611209415	7.87664328636327	"nonDEG"	5.60962838923297	7.87664328636327	"nonDEG"
"009fb6192d965b9cd0d512222a1c287d"	"Eukaryota;Obazoa;Opisthokonta;Choanoflagellata;Choanoflagellatea;Acanthoecida;Acanthoecidae_Group_G;Calliacantha;Calliacantha_longicaudata;"	0.896160643	"Eukaryota"	"Obazoa"	"Opisthokonta"	"Choanoflagellata"	"Choanoflagellatea"	"Choanoflagellata;Choanoflagellatea"	2.02689741271155	7.53874630622614	"nonDEG"	0	7.53874630622614	"nonDEG"	3.61416949292376	7.53874630622614	"nonDEG"
"14b19066538260106e6b12d0e6e2ed38"	"Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;"	0.837254156	"Eukaryota"	"TSAR"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Dinoflagellata;Dinophyceae"	-1.57977720931152	7.46883725231709	"nonDEG"	5.62056998879994	7.46883725231709	"nonDEG"	4.6995102833734	7.46883725231709	"Up"
"27a8596860971c7ccf964de9d823f489"	"Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae;Strobilidiidae_X;Strobilidiidae_X_sp.;"	0.983885787	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Ciliophora;Spirotrichea"	1.6535151321325	9.53358798080983	"nonDEG"	5.19103673919604	9.53358798080983	"nonDEG"	6.47181689155186	9.53358798080983	"Up"
"82565017b9a00e07b0e94fd86de109ad"	"Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_sp.;"	0.999991019	"Eukaryota"	"Haptista"	"Haptophyta"	"Haptophyta_X"	"Prymnesiophyceae"	"Haptophyta_X;Prymnesiophyceae"	-1.91750919038423	8.07015177546191	"nonDEG"	0	8.07015177546191	"nonDEG"	6.43800463746186	8.07015177546191	"Up"
"89f606ca3c0563713e70ef4d057bc892"	"Eukaryota;TSAR;Rhizaria;Radiolaria;Acantharea;Acantharea_4;Acantharea_4d;Acantharea_4d_X;Acantharea_4d_X_sp.;"	0.999991078	"Eukaryota"	"TSAR"	"Rhizaria"	"Radiolaria"	"Acantharea"	"Radiolaria;Acantharea"	-1.27445153421764	7.76428556962456	"nonDEG"	0	7.76428556962456	"nonDEG"	5.81961458877998	7.76428556962456	"nonDEG"
"f49e658886cc657e4303e683efbb5ddf"	"Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida;Strombidiidae;Strombidiidae_X;Strombidiidae_X_sp.;"	0.999993134	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Ciliophora;Spirotrichea"	0.98938545565801	7.67757105686305	"nonDEG"	0	7.67757105686305	"nonDEG"	4.61476901201793	7.67757105686305	"nonDEG"
"a473daee384adfea192b1a6a60c51bee"	"Eukaryota;TSAR;Telonemia;Telonemia_X;Telonemia_XX;Telonemia_XXX;Telonemia-Group-1"	0.999999988	"Eukaryota"	"TSAR"	"Telonemia"	"Telonemia_X"	"Telonemia_XX"	"Telonemia_X;Telonemia_XX"	-0.761318252374858	6.68125467444381	"nonDEG"	0	6.68125467444381	"nonDEG"	3.10474048109312	6.68125467444381	"nonDEG"
"1fa1e9d7a9e97bec910ed2408b87fb77"	"Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida;Tontoniidae;Pseudotontonia;Pseudotontonia_sp.;"	0.905228019	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Ciliophora;Spirotrichea"	1.61369171343842	8.20136831897412	"nonDEG"	0	8.20136831897412	"nonDEG"	4.94796819840689	8.20136831897412	"nonDEG"
"302d02087490d6baf1246a2a6a0c910d"	"Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae"	0.999999953	"Eukaryota"	"TSAR"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Dinoflagellata;Dinophyceae"	0	7.85119369652829	"nonDEG"	-0.441366991859775	7.85119369652829	"nonDEG"	-6.70346637417084	7.85119369652829	"Down"
"7eebf3f6a001fd41e3da1baa88f6af72"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999984	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	-1.98400823572711	7.47976350464526	"nonDEG"	0	7.47976350464526	"nonDEG"	5.51557989420944	7.47976350464526	"nonDEG"
"a748ead88629e4b94c9505fa5832ce39"	"Eukaryota;TSAR;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-IV_X;RAD-B_X_Group-IV_XX;RAD-B_X_Group-IV_XX_sp.;"	0.999695643	"Eukaryota"	"TSAR"	"Rhizaria"	"Radiolaria"	"RAD-B"	"Radiolaria;RAD-B"	0	10.7641040075419	"nonDEG"	-1.79820146935351	10.7641040075419	"nonDEG"	-10.5571021429882	10.7641040075419	"Down"
"660618a91756b00588322552046ae275"	"Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae"	0.994815881	"Eukaryota"	"TSAR"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Dinoflagellata;Dinophyceae"	4.4304515783603	6.92859427436314	"Up"	2.72561665411839	6.92859427436314	"nonDEG"	0	6.92859427436314	"nonDEG"
"9e007f05bef53b8bba6df893828c9054"	"Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiales;Prymnesiaceae;Prymnesiaceae_X;Prymnesiaceae_X_sp.;"	0.999718979	"Eukaryota"	"Haptista"	"Haptophyta"	"Haptophyta_X"	"Prymnesiophyceae"	"Haptophyta_X;Prymnesiophyceae"	-1.29876010548623	9.00680924931266	"nonDEG"	4.80734577785311	9.00680924931266	"Up"	7.42041398863396	9.00680924931266	"Up"
"c4e886b67eb060e765ec74f5f6bb45fb"	"Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_affinis;"	0.954646718	"Eukaryota"	"TSAR"	"Stramenopiles"	"Gyrista"	"Mediophyceae"	"Gyrista;Mediophyceae"	-1.4418528287744	7.97305109968483	"nonDEG"	0	7.97305109968483	"nonDEG"	6.18438980829733	7.97305109968483	"Up"
"4ccd77bfa3425121a434a498aa692c83"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Zoothamniidae;Zoothamnium_2;Zoothamnium_pelagicum;"	0.999220184	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	7.03900918986038	8.25811580475586	"Up"	0	8.25811580475586	"nonDEG"	0	8.25811580475586	"nonDEG"
"73bd5677cf90dadf2b1ef6e6a6da9868"	"Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae"	0.999998914	"Eukaryota"	"TSAR"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Dinoflagellata;Dinophyceae"	-1.04462778106421	6.92148642383636	"nonDEG"	0	6.92148642383636	"nonDEG"	4.03666624299349	6.92148642383636	"nonDEG"
"b272a3f61d83575cee70c6317197b0a9"	"Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae"	0.999999875	"Eukaryota"	"TSAR"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Dinoflagellata;Dinophyceae"	2.40578192311002	9.72229317044075	"nonDEG"	5.2673496839439	9.72229317044075	"nonDEG"	6.08855194441069	9.72229317044075	"Up"
"6dc7b54053d84ba0a1609d5bb70ae3ab"	"Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Goniomonadales;Goniomonadales_X;Goniomonas;Goniomonas_sp.;"	0.999998363	"Eukaryota"	"Cryptista"	"Cryptophyta"	"Cryptophyta_X"	"Cryptophyceae"	"Cryptophyta_X;Cryptophyceae"	0	7.94843213653742	"nonDEG"	0.650862844512293	7.94843213653742	"nonDEG"	-6.28549467806185	7.94843213653742	"Down"
"9e32759b048c74b967f36be6a9a70b17"	"Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_globosa;"	0.996381337	"Eukaryota"	"Haptista"	"Haptophyta"	"Haptophyta_X"	"Prymnesiophyceae"	"Haptophyta_X;Prymnesiophyceae"	-1.81118575275476	9.36419022046159	"nonDEG"	0	9.36419022046159	"nonDEG"	8.03567082972574	9.36419022046159	"Up"
"08c829aab2c8d3561fbea46a5593a392"	"Eukaryota;Archaeplastida;Picozoa;Picozoa_X;Picozoa_XX;Picozoa_XXX;Picozoa_XXXX;Picozoa_XXXXX;Picozoa_XXXXX_sp.;"	0.988693563	"Eukaryota"	"Archaeplastida"	"Picozoa"	"Picozoa_X"	"Picozoa_XX"	"Picozoa_X;Picozoa_XX"	0.848014860505116	7.22519260874937	"nonDEG"	3.9515670930192	7.22519260874937	"nonDEG"	3.61447779465122	7.22519260874937	"nonDEG"
"3e40fe1378d408de4bb7b6a0d9f516c4"	"Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida;Strombidiidae;Strombidiidae_X;Strombidiidae_X_sp.;"	0.807717887	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Ciliophora;Spirotrichea"	2.34540922418974	9.49163882599169	"nonDEG"	4.61782210726472	9.49163882599169	"Up"	5.90168120155986	9.49163882599169	"Up"
"e93c165b74efe063adaee46e18867a1f"	"Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae"	0.999999836	"Eukaryota"	"TSAR"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Dinoflagellata;Dinophyceae"	1.32163653990149	7.76594278800068	"nonDEG"	0	7.76594278800068	"nonDEG"	4.53557615794983	7.76594278800068	"nonDEG"
"f00f5dd7712a837ecffe7679479a6949"	"Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;"	0.990721099	"Eukaryota"	"Haptista"	"Haptophyta"	"Haptophyta_X"	"Prymnesiophyceae"	"Haptophyta_X;Prymnesiophyceae"	-0.508533985336571	9.04991440566284	"nonDEG"	5.68611483737602	9.04991440566284	"Up"	7.12752076931045	9.04991440566284	"Up"
"c26cdffbe571805341b8f34eddee7549"	"Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_sp.;"	0.999857413	"Eukaryota"	"Haptista"	"Haptophyta"	"Haptophyta_X"	"Prymnesiophyceae"	"Haptophyta_X;Prymnesiophyceae"	-0.788613798218226	9.19252071727248	"nonDEG"	6.01820721422697	9.19252071727248	"Up"	7.38453843587345	9.19252071727248	"Up"
"cdae1909131ac603cd8bc44f7d7c1140"	"Eukaryota;TSAR;Telonemia;Telonemia_X;Telonemia_XX;Telonemia_XXX;Telonemia-Group-1;Telonemia-Group-1_X;Telonemia-Group-1_X_sp.;"	0.930392504	"Eukaryota"	"TSAR"	"Telonemia"	"Telonemia_X"	"Telonemia_XX"	"Telonemia_X;Telonemia_XX"	1.69683407637421	7.60372887737702	"nonDEG"	5.46040178464132	7.60372887737702	"nonDEG"	3.4651454594998	7.60372887737702	"nonDEG"
"e1dbff8ec30bb7b64ab276431a6c1641"	"Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae"	0.999999999	"Eukaryota"	"TSAR"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Dinoflagellata;Dinophyceae"	4.3048325503258	10.0716784169583	"Up"	0.0169065462612172	10.0716784169583	"nonDEG"	-9.13092263118733	10.0716784169583	"Down"
"e8ffc0fb770e1b385ac12d6a59cd9482"	"Eukaryota;Obazoa;Opisthokonta;Choanoflagellata;Choanoflagellatea;Craspedida;Monosigidae_Group_M;Monosigidae_Group_M_X;Monosigidae_Group_M_X_sp.;"	0.996129986	"Eukaryota"	"Obazoa"	"Opisthokonta"	"Choanoflagellata"	"Choanoflagellatea"	"Choanoflagellata;Choanoflagellatea"	0	7.48327334262976	"nonDEG"	-0.206990272384244	7.48327334262976	"nonDEG"	-5.97868456631656	7.48327334262976	"Down"
"7fa7fd73c48eaa50b7c887a7fe464e51"	"Eukaryota;Obazoa;Opisthokonta;Choanoflagellata;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_D;Stephanoecidae_Group_D_X;Stephanoecidae_Group_D_X_sp.;"	0.964654666	"Eukaryota"	"Obazoa"	"Opisthokonta"	"Choanoflagellata"	"Choanoflagellatea"	"Choanoflagellata;Choanoflagellatea"	-0.340892923683581	7.65680833495393	"nonDEG"	0	7.65680833495393	"nonDEG"	5.30737674312725	7.65680833495393	"nonDEG"
"74d37c498c64df52169d379ad8b3850f"	"Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae"	0.999999947	"Eukaryota"	"TSAR"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Dinoflagellata;Dinophyceae"	0.562862250922151	9.45295948749005	"nonDEG"	0	9.45295948749005	"nonDEG"	7.19365366019172	9.45295948749005	"Up"
"ca9e6b27512fcf552a78e2d5a25e9072"	"Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Bacillariales;Bacillariaceae"	0.759978094	"Eukaryota"	"TSAR"	"Stramenopiles"	"Gyrista"	"Bacillariophyceae"	"Gyrista;Bacillariophyceae"	-5.98757894694879	7.5807019238239	"Down"	0	7.5807019238239	"nonDEG"	5.98757894694879	7.5807019238239	"Up"
"9ac70ae41fa5635f960f5dc3a552b553"	"Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum_sp.;"	0.983172152	"Eukaryota"	"TSAR"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Dinoflagellata;Dinophyceae"	-1.24866028484309	10.7228988212937	"nonDEG"	7.18172456561908	10.7228988212937	"Up"	9.25810955122047	10.7228988212937	"Up"
"c5a91dc97f4a01342f019bc44e1bf0e6"	"Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida;Strombidiidae;Strombidiidae_X;Strombidiidae_X_sp.;"	0.999987957	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Ciliophora;Spirotrichea"	0.590925256231682	9.95210206913725	"nonDEG"	6.15518900388198	9.95210206913725	"Up"	7.63663854298127	9.95210206913725	"Up"
"c0084627feb230831a67c904fe4f1c78"	"Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida;Strombidiidae;Strombidiidae_X;Strombidiidae_X_sp.;"	0.998005999	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Ciliophora;Spirotrichea"	3.24150383877834	10.8130749246617	"Up"	6.22282304179843	10.8130749246617	"Up"	6.53531685011876	10.8130749246617	"Up"
"cba6912adb44036999c916f870594eb2"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999995	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	10.9312760061782	"nonDEG"	-2.76067130815127	10.9312760061782	"nonDEG"	-10.8983223077343	10.9312760061782	"Down"
"d4f200dfc2df3dea44cbe7f7d5a4b788"	"Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II_X;Dino-Group-II_XX;Dino-Group-II_XX_sp.;"	0.985297482	"Eukaryota"	"TSAR"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dinoflagellata;Syndiniales"	0	8.83577555391633	"nonDEG"	-1.59383260173162	8.83577555391633	"nonDEG"	-8.37321818277935	8.83577555391633	"Down"
"1755117449bc71f07858685a31513b3d"	"Eukaryota;TSAR;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-Id;RAD-B_X_Group-Id_X;RAD-B_X_Group-Id_X_sp.;"	0.999999021	"Eukaryota"	"TSAR"	"Rhizaria"	"Radiolaria"	"RAD-B"	"Radiolaria;RAD-B"	0	7.89454419738987	"nonDEG"	-0.447488506828633	7.89454419738987	"nonDEG"	-6.75399248877792	7.89454419738987	"Down"
"d74e73bdb96a27d931b6cccdbce91a00"	"Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida;Tontoniidae;Pseudotontonia;Pseudotontonia_sp.;"	0.969208646	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Ciliophora;Spirotrichea"	7.35854054861736	8.49545198068196	"Up"	0	8.49545198068196	"nonDEG"	0	8.49545198068196	"nonDEG"
"f0f16d2079bddb9f229cc19513c8c458"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999999	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	9.68349135038073	"nonDEG"	9.78414030234351	9.68349135038073	"Up"	0	9.68349135038073	"nonDEG"
"ed40069b5e01a47ec04b638729dc45d5"	"Eukaryota;Archaeplastida;Picozoa;Picozoa_X;Picozoa_XX;Picozoa_XXX;Picozoa_XXXX;Picozoa_XXXXX;Picozoa_XXXXX_sp.;"	0.998673777	"Eukaryota"	"Archaeplastida"	"Picozoa"	"Picozoa_X"	"Picozoa_XX"	"Picozoa_X;Picozoa_XX"	1.26691259844435	7.94159580545795	"nonDEG"	0	7.94159580545795	"nonDEG"	4.83252500142378	7.94159580545795	"Up"
"5232f29e65c310a7f2874e2869be3903"	"Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium"	0.872626316	"Eukaryota"	"TSAR"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Dinoflagellata;Dinophyceae"	0.410665194366534	11.8343214318784	"nonDEG"	0.833316711850318	11.8343214318784	"nonDEG"	-1.17379073918294	11.8343214318784	"nonDEG"
"0e7766657a0076534ce3e5f33af6fbbf"	"Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;"	0.851158168	"Eukaryota"	"Haptista"	"Haptophyta"	"Haptophyta_X"	"Prymnesiophyceae"	"Haptophyta_X;Prymnesiophyceae"	-1.22030767898281	7.5932580696722	"nonDEG"	5.75585778271032	7.5932580696722	"nonDEG"	4.83165841859836	7.5932580696722	"nonDEG"
"89d4c083470c62240450aab9595d0c65"	"Eukaryota;Obazoa;Opisthokonta;Choanoflagellata;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_E;Stephanoecidae_Group_E_X;Stephanoecidae_Group_E_X_sp.;"	0.999999969	"Eukaryota"	"Obazoa"	"Opisthokonta"	"Choanoflagellata"	"Choanoflagellatea"	"Choanoflagellata;Choanoflagellatea"	1.06673536359769	8.31692702550108	"nonDEG"	5.26282575801404	8.31692702550108	"Up"	5.3070516206666	8.31692702550108	"Up"
"fd34b7acb680a991aa538f905a091729"	"Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae"	0.824880353	"Eukaryota"	"TSAR"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Dinoflagellata;Dinophyceae"	0.625579961796404	7.96153026439593	"nonDEG"	0	7.96153026439593	"nonDEG"	5.28000769923853	7.96153026439593	"nonDEG"
"e5cc8f7b333a70bbafda13c3e5a5470e"	"Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiales;Prymnesiaceae"	0.997340149	"Eukaryota"	"Haptista"	"Haptophyta"	"Haptophyta_X"	"Prymnesiophyceae"	"Haptophyta_X;Prymnesiophyceae"	0.370492489944416	10.1378764835213	"nonDEG"	5.87629958249698	10.1378764835213	"Up"	7.99607186367826	10.1378764835213	"Up"
"b0d240a62b67a551c35f89eca0ade40b"	"Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida"	0.999996343	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Ciliophora;Spirotrichea"	0.449376328383704	8.75777348190147	"nonDEG"	5.14457285163511	8.75777348190147	"Up"	6.3293275581867	8.75777348190147	"Up"
"404fe0b08334112c6b25472ea21afaa3"	"Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida;Strombidiidae;Strombidiidae_X;Strombidiidae_X_sp.;"	0.999989616	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Ciliophora;Spirotrichea"	2.05476629111962	7.64031273868385	"nonDEG"	0	7.64031273868385	"nonDEG"	3.76289606120042	7.64031273868385	"nonDEG"
"5ce9c4e25edded353c63e7908b99b38d"	"Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales"	0.7045471	"Eukaryota"	"TSAR"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Dinoflagellata;Dinophyceae"	0	10.9177851985813	"nonDEG"	-0.998128473219404	10.9177851985813	"nonDEG"	-10.4990274135232	10.9177851985813	"Down"
"b2fb96488a3ae6ef69652412dd7a8766"	"Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-IV;Dino-Group-IV-Hematodinium-Group;Hematodinium;Hematodinium_sp.;"	0.999952187	"Eukaryota"	"TSAR"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dinoflagellata;Syndiniales"	0	9.53007938044105	"nonDEG"	1.88005175719025	9.53007938044105	"nonDEG"	-7.37686819865516	9.53007938044105	"Down"
"49348e0d56245273eaf62a498c9b2e20"	"Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum_sp.;"	0.978304607	"Eukaryota"	"TSAR"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Dinoflagellata;Dinophyceae"	-3.39280351717272	9.45478934158968	"Down"	4.97295264316639	9.45478934158968	"Up"	8.31029278672349	9.45478934158968	"Up"
"65af051bca75ab2040211133146f14e9"	"Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida;Strombidiidae;Strombidiidae_X;Strombidiidae_X_sp.;"	0.978617064	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Ciliophora;Spirotrichea"	-0.371717738614598	7.10616794798956	"nonDEG"	0	7.10616794798956	"nonDEG"	4.25536545187969	7.10616794798956	"Up"
"2c13a4f3d7cf0d1d0ae664f02c4511a3"	"Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida;Strombidiidae;Strombidiidae_X;Strombidiidae_X_sp.;"	0.822507361	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Ciliophora;Spirotrichea"	0.996788017917567	7.87952117683671	"nonDEG"	0	7.87952117683671	"nonDEG"	4.91935442472703	7.87952117683671	"nonDEG"
"b49d826deaf39016a7e95bf1a65a5cb8"	"Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;"	0.982605045	"Eukaryota"	"Haptista"	"Haptophyta"	"Haptophyta_X"	"Prymnesiophyceae"	"Haptophyta_X;Prymnesiophyceae"	0.31642675534383	9.3045890440032	"nonDEG"	0	9.3045890440032	"nonDEG"	7.16575047991602	9.3045890440032	"Up"
"39550b660d5aea897f9f5aa7e3aec908"	"Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium_sp.;"	0.999997192	"Eukaryota"	"TSAR"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Dinoflagellata;Dinophyceae"	-5.66054387866143	7.40251057300331	"Down"	0	7.40251057300331	"nonDEG"	5.66054387866143	7.40251057300331	"Up"
