Feature ID	Taxon	Confidence	Taxon_Lv1	Taxon_Lv2	Taxon_Lv3	Taxon_Lv4	Taxon_Lv5	Taxon_Lv45
721ef0d45a655e5545ea7632efc220f1	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999482409	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
3ebf6b4ac6163641868b26a503f4cfc1	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999979818	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
6b1ca8a2f988193df5315847dcb01beb	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.998626444	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
b275cb89abd6924bd70aa4b9314b3874	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.998959936	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
74c40e076c539bf2d2321cd7744f4a1c	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.99972207	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
11e59996c46eb76b10d230a28b1d0ddf	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999925937	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
a878edd1241f4817322385865ed3a649	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.987376889	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
3bc8c1b76bb146a0999d6c8ffb012783	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999955162	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
74cedd38e24221a332d28d12812a4579	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.982362081	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
38d4af23124a2a39cfecf08023576588	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999650378	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
ed0dd81ec6a99f4f394f9b88ca2486e4	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.979366671	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
ecbb567c05ad720a88c8e9d55cfc8979	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.991682016	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
c1f7e8b534c60bb7033b3bb1cb4858b9	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.8000451	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
ffbc55ce40e668bd6f636324df1dbc72	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.997207801	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
825ed9817bc0d4b7580f4cf9574f7e3f	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999999222	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
7b2303b604f7fadb2d5d8608d1a3b9c3	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.996636974	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
5fd6fd10cd6ca29f2b38f4df9b6d9820	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999228027	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
251bd18643c875903c8ea64f3fc3f438	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999994385	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
9d5580885cf8b4e08eca53c7ae01231a	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999187463	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
e72eea09d51bfdbc3690fb1c64ac2aa3	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999640427	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
d2829d93bb7006cabb02a97187852c0a	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.980350735	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
36052536f4f5f8a41e3c77c76e0b91e6	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.998893546	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
5744bbfd213fb0cb00090162c6d4b260	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.925870383	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
474c2ebb8cd43bb1bf34c901d34ee2a7	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.881894188	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
4d7f59692dda0f14355494d62a15ce96	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.964406513	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
193961b37adb0aab04d23c1719717979	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.926135122	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
4a73876373826ae291c4e31e494b253f	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999454242	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
d14ed78b70100c6804c95319867f4585	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999999923	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
4103a7f0e5d844f4e519e7738d32deac	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999082217	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
6b595984d739db4ee1d79a3ebfa189de	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.784236567	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
71e6cf14dcae263a31dcd7e8aa6fc535	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.912006673	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
b2d8e20b55ca13169761ce4535d8fb18	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999999968	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
48595cf8ebea8dd86631db37cb1834bb	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.99994842	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
9d3fefa257107df37487d46fa2fe561c	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.979593396	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
9d88262de4df1140c1e9d5a97e3a1116	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.996056617	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
b0079c10e076c83828c219b79d45ed1e	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999340875	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
c4774193f199a051c69c1b26cd512283	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999960455	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
0203d85831e50a36748d50707cda6a52	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.993342976	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
e781c491788ba0dca1041ac1963b3bff	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999999998	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
ddba43a88f51583461a7207b2bbf8bb8	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999999323	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
f7f1affb0ae3ba98ebab8e3ba772727f	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999998904	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
8e282c581a0aac4b7c12113e1e788c0f	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999902723	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
eb72fa6869748190a5e0b35e7b71fece	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.799527323	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
4abd99bbddc5e890114b4997b46ab7b7	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999772232	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
5b5b15e7e03e7f0f54a1c85907aa68d9	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999336715	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
5c9821e0dcceb7f4ae3ba015f4299ace	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999703065	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
2d7e10e441d74dafe11a7bd25b34f5a1	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.955253142	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
937f6f53d2f6a25c6e296a46a8b4eabd	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999859933	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
11658c731ee736b064c2c102e873d6f0	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.944497605	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
ed8517480861c8ab3043e34f22b68067	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999998491	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
ad9ebcc51ecc54cae17efcead57be87e	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999997783	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
6413bf19a7988f3a7485082511df36e1	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.992688692	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
e7abd45c6c793ccb60dbf7e36a9b96fd	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999993701	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
fbef9ce437fd7c5f88b4b5ea5b5f899b	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999830769	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
fe8271d1f4c54af1439b48b0fe0d6849	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.906277934	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
31eba05376e38acb81a8067f7d985fee	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999894291	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
fcfd0034b76426d49ac6624238e3af4a	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999894887	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
4af0cdd85d7bd4004747aabbab76fc9d	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.989650716	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
49a18b91bf35f216617ed8631071e85e	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999882481	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
8226081c83a1a89a8c6929e388dc90d8	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.993342165	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
b73c5e92f1f85e1381388d87de8f3368	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.998460394	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
03f30bbf0daa7847d2a9e3446ee5e324	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.939995121	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
2fe06388737124d4165c6b7d52436db3	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999766415	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
969f5dc99ba5abd6814192c0afec66ed	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.940321776	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
210c2ef12f2c878d94d54f002a0e97cd	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999855618	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
07c009cccaccc678b033e7f47ce5ad82	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999756119	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
3285f1b654b81dc3b2457c0263ed1395	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999704849	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
15fcf84b35a8b0e4cde88e7633fc0c0f	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999999987	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
3e8f9c5d9cda992b2529dc7ba7dcee43	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999429939	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
f5dc69ffb103f0192a8ff52a48bee9a1	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999999982	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
e772eff5b5a10e1a7a703ac79101cdd2	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.998940666	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
80c1f79c1cd067a2f3e03626a82479a4	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.974564864	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
28b9a46969429f2fe32b85bc6f94cc44	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999651902	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
8035ed3e254084900a444357e9bacf4e	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999339262	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
de519888bd7146297c7cba633c6f2c21	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.99956303	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
f2217934e551b44fdd292154c7550d79	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.99998515	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
14313aec909d37c7756f739aca102e56	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999196984	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
f97ee81e43ba9b0d485b0a957a3de27e	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999145915	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
e003e5c9c513869f70419437b8f904c7	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.97155309	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
ac963cb8731187b95a248043dd403127	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.996346109	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
d228d306458f4e3263ae6ad12cdbd446	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999803681	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
442fc4f1ec43bcc76b69b4687ec77bc4	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.996304544	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
35747c59dd225ada3a2fb2f377ddf89d	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999956102	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
f43edc04e690da90dc24dd3cbd9090b4	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.982474832	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
0220a898bfcdd7219c4ab25cdfdecfee	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999334409	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
2395dff57231b07340030d61114c3afa	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999977983	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
10a7592fb4b5de38eaf16de19e485a28	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.991204229	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
57359fb10abf40f46c32a57ef7880cef	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.99414996	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
d952eb104ea71ea8fe2aec332981f07d	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.988246534	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
9de5fab77c44bc4a38399d8cce9a41ce	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.891225157	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
454dbac84676f6903ab4c321553397c3	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999496602	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
c940fd61279f0e108a7298f54d176c96	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999666012	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
630ebee31a4dfdda967d4a2a652e8510	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.984387293	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
878d0b82c013eb3778defa37a01cfebb	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999414627	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
445133df25ead13d265e8ccb3ba6ed96	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.969426615	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
0d291403ffccfefa0fd39edb28559779	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999999993	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
f66c082befc61473750605fad1caa088	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.995796095	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
309d275dff2e67af1191002a52bb6fa2	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999996821	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
b7c911fd4c27ebef6258388a5879aa4c	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.967727428	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
038776b72fc4d0fada726c7b61c180bb	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999811842	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
0b41404ab6b2082b909319b9af928f13	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999625983	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
71f5ea97384ca5ff12382178de62e0d7	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999939918	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
3701436ff6bf82517699a90c65259ebe	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.932477828	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
2f74b0178f3a6bb14447e82b116075c5	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999838222	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
91bfa4497bdeac65fc0a1c30382087a5	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999555201	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
f723e67294ab7cdb887592904ffa66f1	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999704035	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
560054bc0a6ca818d13c30bd5362b533	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999998275	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
e9227c5e097acaccd007b958fa638f74	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.920509253	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
91c15861a73f0d0cf5558e37751f74d6	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999973479	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
c635252af35a39574b6a6623ea88d7e8	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.983894273	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
2ebd1ff1ee0f23ac5e2cb36274fa6d3c	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.963453751	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
930434d6a19422f4e9497999fea0a99a	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.842969942	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
b68acb05a915f2b204010fecdd070612	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999997395	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
c4f52f60fb0dcf4f603c6d6618ed8718	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.99882873	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
b8c57e61ba123a14b31fa8b38b0d9471	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999999991	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
caa6433d13bc75c0a6a6130383c7f4f8	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999999967	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
340fc7ea753976b3753857dc18b706e5	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999999977	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
fb4571423eecc52d6cb23cdaf2d245aa	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999999988	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
c0339e453e3d1613261f51d5096b76b3	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999999497	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
be16814fe076409fbd794374d9d3aa4b	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999999988	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinoflagellata;Dinophyceae
