"ASV_ID"	"Taxon"	"Confidence"	"Taxon_Lv1"	"Taxon_Lv2"	"Taxon_Lv3"	"Taxon_Lv4"	"Taxon_Lv5"	"Taxon_Lv45"	"Ave_EPI_CA"	"Max_EPI_CA"	"Ave_MES_CA"	"Max_MES_CA"	"Ave_EPI_CF"	"Max_EPI_CF"	"Ave_MES_CF"	"Max_MES_CF"	"MPI"	"Levin_EPI"	"Levin_MES"	"logFC_EPI"	"logCPM_EPI"	"EPI"	"logFC_MES"	"logCPM_MES"	"MES"	"logFC_EEI"	"logCPM_EEI"	"EEI"
"93d5ffc4bbbaba6b5ee2d68d8dfdc00d"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea"	0.733776328	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0	0	0.00425071489295927	0.0231857175979597	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"69a1fd084a4e9c931df40f605c107cd2"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia"	0.999479001	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.019321431331633	0.0966071566581652	0	0	0.108200015457145	0.347785763969395	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"68e084edd367a3c0e41353391708a525"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia"	0.999290862	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.00463714351959193	0.0231857175979597	0	0	0.00772857253265322	0.0386428626632661	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9c85774251a19dcfe1f706922a9e1b42"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia"	0.99999826	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0	0	0	0	0.0069557152793879	0.0270500038642863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6afbd73d5b3801b4e3ee0d4dc6c3c10f"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia"	0.999998072	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0	0	0	0	0.00463714351959193	0.0115928587989798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1a244c5666407750108bb8b1fa2da686"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia"	0.999999616	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0	0	0	0	0.0069557152793879	0.019321431331633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"b20e749870b9a096a6814e516bb0af4a"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Apostomatia_X;Apostomatia_XX;Apostomatia_XX_sp.;"	0.999974906	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.385655769379396	1.47229306747044	0	0	0.0919700131385733	0.370971481567354	1	NA	0.0194899061768107	0	9.876221238	"nonDEG"	-0.219428565	9.876221238	"nonDEG"	-9.081215829	9.876221238	"Down"
"f59cf9ceb4383d66f7ec1334549a956f"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Apostomatia_X;Apostomatia_XX;Apostomatia_XX_sp.;"	0.99999775	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.55182007883144	1.51866450266636	0	0	0.114382873483268	0.537135791019399	1	NA	0.0337885234244115	0	10.22657746	"nonDEG"	-0.513394266	10.22657746	"nonDEG"	-9.586857782	10.22657746	"Down"
"e4d33c510b8f73e663baba786a1d2c1c"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Apostomatia_X;Apostomatia_XX;Apostomatia_XX_sp.;"	0.999445357	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.0123657160522451	0.0618285802612257	0	0	0.0146842878120411	0.0734214390602056	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2472613db8a0d84033ba1c48ce95bcae"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Apostomatia_X;Apostomatia_XX;Apostomatia_XX_sp.;"	0.999083084	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.0541000077285725	0.270500038642863	0	0	0.150707164386738	0.718757245536749	1	NA	NA	0	9.982382667	"nonDEG"	3.813284086	9.982382667	"nonDEG"	-6.193962461	9.982382667	"Down"
"bea4b6f3a73ad516c9360b7cdb6c87d5"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Apostomatia_X;Apostomatia_XX;Apostomatia_XX_sp.;"	0.999866305	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0	0	0	0	0.064920009274287	0.320735760105109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9b07af60e0093a48dffa3256dca5ef0d"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Foettingeriidae;Synophrya;Synophrya_sp.;"	0.999522942	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0	0	0.0185485740783677	0.185485740783677	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"db6dbe3188be44077025d39ece4ac131"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Opalinopsidae;Chromidina;Chromidina_sp.;"	0.999999451	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.321508617358374	1.00857871551125	0	0	2.59602751371822	12.0643017234717	1	NA	0.040181275660153	0	13.4232643	"nonDEG"	4.83911718	13.4232643	"Up"	-8.750700147	13.4232643	"Down"
"ea2741829bad458cc666283dfa83d702"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Opalinopsidae;Chromidina;Chromidina_sp.;"	0.999996241	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.00618285802612257	0.0309142901306129	0	0	0.0548728649818379	0.142978591854085	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2448502d73d4f0b5db02161aa486bbee"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Opalinopsidae;Chromidina;Chromidina_sp.;"	0.999999001	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0	0	0	0	0.0108200015457145	0.0541000077285725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"da5a75e14fa9af76ba8389e4d0f46499"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Opalinopsidae;Chromidina;Chromidina_sp.;"	0.804591411	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0	0	0	0	0.000772857253265322	0.00386428626632661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"fce177a189c72d05750f0b548a7b449a"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999987	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.673931524847361	3.3696576242368	0	0	0.132931447561635	0.664657237808177	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ca51b059645d647d3ac74ef91960e4a8"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999999	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.00772857253265322	0.0386428626632661	0	0	0.0355514336502048	0.112064301723472	1	NA	NA	0	8.15946766	"nonDEG"	4.631014732	8.15946766	"nonDEG"	-3.28644108	8.15946766	"Down"
"edc7af547c6cb05fcaad42eaa4af49ad"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999998817	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0.339062540940731	1.89736455676637	0.0401885771697967	0.200942885848984	0.127521446788778	0.45598577942654	0.322281474611639	1.59981451425922	-0.788063500669315	0.0604636505418171	NA	-0.31889989	11.53842962	"nonDEG"	4.469529362	11.53842962	"nonDEG"	2.955504954	11.53842962	"nonDEG"
"7db4e8332531e468c04ab4d824594a88"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999994	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.317644331092047	1.24816446402349	0	0	0.63606151943736	3.16871473838782	1	NA	0.0174910626294376	0	12.19045571	"nonDEG"	2.540241209	12.19045571	"nonDEG"	-9.625568439	12.19045571	"Down"
"c1e762b018576d1308fc09b6838cb85f"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999997	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0.266598307376591	0.4791714970245	0.137568591081227	0.293685756240822	0.110518587216941	0.177757168251024	0.0417342916763274	0.104335729190818	-0.319248599496157	0.254709939148073	0.0827689825402817	-0.322409273	10.76351171	"nonDEG"	0.645057153	10.76351171	"nonDEG"	0.894085205	10.76351171	"nonDEG"
"e96b0eeb6e39c5ecfb7ceaac55f5c1c1"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999942	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.243450034778576	0.741942963134709	0.0687842955406136	0.687842955406136	0.319190045598578	1.44137877733983	1	NA	0.031325171757206	8.238523422	11.47074898	"Up"	3.040493644	11.47074898	"nonDEG"	-8.157591884	11.47074898	"Down"
"329cb25859049185498813dff4e92100"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999992	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.0170028595718371	0.0850142978591854	0	0	0.367107195301028	1.02790014684288	1	NA	NA	0	11.60875461	"nonDEG"	6.956299814	11.60875461	"Up"	-4.839761403	11.60875461	"Down"
"5fab983fb0522b853c54216619893094"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999991	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0.183557559086276	0.64920009274287	0	0	0.0939021562717366	0.413478630496947	0.0069557152793879	0.019321431331633	-1	0.0998308796787365	NA	-0.180074385	9.989037868	"nonDEG"	6.094952958	9.989037868	"Up"	8.089334	9.989037868	"Up"
"74532e14ea3535bd251b7b3ef22db848"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999995	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0.020480717211531	0.20480717211531	0.575778653682665	2.87889326841332	0.069557152793879	0.587371512481645	0.00541000077285725	0.0270500038642863	0.931302657161374	NA	NA	3.171962308	10.99803173	"nonDEG"	-5.328047662	10.99803173	"nonDEG"	-5.637601866	10.99803173	"nonDEG"
"430015c42b0745a9bf26956a275db0ac"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	1	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0.00115928587989798	0.0115928587989798	0.187031455290208	0.564185794883685	0.00772857253265322	0.069557152793879	0.00309142901306129	0.00772857253265322	0.987679671457906	NA	0.0408529227887735	3.234643586	8.393009398	"nonDEG"	-3.507765533	8.393009398	"nonDEG"	-6.347326264	8.393009398	"Down"
"493ce54a384d0945e2781f6f8ee97f48"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999996	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0	0	0	0	0.407295772470825	0.765128680732669	NA	NA	NA	0	11.20192754	"nonDEG"	11.38566121	11.20192754	"Up"	0	11.20192754	"nonDEG"
"cba6912adb44036999c916f870594eb2"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999995	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.681660097380014	3.40830048690007	0	0	0.0463714351959193	0.100471442924492	1	NA	NA	0	10.93127601	"nonDEG"	-2.760671308	10.93127601	"nonDEG"	-10.89832231	10.93127601	"Down"
"ba0de6e2ec19d383706a793afa5d3781"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999997	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.459850065692867	2.29925032846433	0	0	0.178530025504289	0.390292912898988	1	NA	NA	0	10.61050421	"nonDEG"	1.277856559	10.61050421	"nonDEG"	-8.992574732	10.61050421	"Down"
"c759e85a97b952bacec075fdbc2e7657"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	1	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.0541000077285725	0.115928587989798	0.00772857253265322	0.0772857253265322	0.20326145760878	0.459850065692867	1	NA	0.0647919283601443	4.633812321	10.42797416	"Up"	3.751168134	10.42797416	"nonDEG"	-6.678925562	10.42797416	"Down"
"6c9c779133f11f4b30fa22f896612ed7"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999853453	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.0796042970863282	0.398021485431641	0	0	0.0309142901306129	0.135250019321431	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4f92e623b7707ea2fd81922825ac7d3f"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999999	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0	0	0	0	0.123657160522451	0.618285802612258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"a82751c5794a2b3818b80c1f0f0802c8"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999997	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.46757863822552	1.94373599196228	0	0	0.0332328618904088	0.166164309452044	1	NA	0.0134326886964053	NA	NA	NA	NA	NA	NA	NA	NA	NA
"d51a9730010848af234713e7b26a8393"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	1	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.178530025504289	0.517814359687766	0	0	0.0316871473838782	0.0966071566581652	1	NA	0.0465011101684755	0	8.840333008	"nonDEG"	-0.34783026	8.840333008	"nonDEG"	-7.960369188	8.840333008	"Down"
"e9e5ef14fd6e2894a844dbec92357167"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999995	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0.14405803593939	0.255042893577556	0	0	0.0815364402194915	0.22799288971327	0.00541000077285725	0.0270500038642863	-1	0.217547627570298	NA	-0.075793651	9.676584644	"nonDEG"	5.333182914	9.676584644	"Up"	7.723507239	9.676584644	"Up"
"0ad4c9cddd0621edae2f9f975fce65a6"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	1	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0.0656731536686394	0.181621454517351	0	0	0.0973800139114306	0.139114305587758	0.0131385733055105	0.0656928665275524	-1	0.192124318745895	NA	1.397602812	9.529404811	"nonDEG"	6.038754827	9.529404811	"Up"	6.611835839	9.529404811	"Up"
"46cfc634889b8d53733362d07960d48d"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999947	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0	0	0.165777880825412	1.65777880825412	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4109c3c31ef955b56ac366a48e4283c9"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	1	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0.00425071489295927	0.0425071489295927	0.156117165159595	0.579642939948991	0	0	0.0247314321044903	0.0656928665275524	0.946987951807229	NA	0.0231117760808503	-2.911186937	8.869904963	"nonDEG"	0.247601661	8.869904963	"nonDEG"	-4.770817643	8.869904963	"Down"
"c9dc178730bc129d68aae71b47dcfbbd"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999998	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0.0139114305587758	0.139114305587758	0.0517814359687766	0.173892881984697	0.0425071489295927	0.142978591854085	0.0123657160522451	0.0309142901306129	0.576470588235294	NA	0.027212380258655	2.607088994	8.965660061	"nonDEG"	0.471794372	8.965660061	"nonDEG"	-2.082485721	8.965660061	"nonDEG"
"9e4b7a1d04bd298c152596494d784e86"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999981	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0.0200942885848984	0.200942885848984	0	0	0.0811500115928588	0.23958574851225	0.0123657160522451	0.0618285802612257	-1	NA	NA	2.816777947	9.141049158	"nonDEG"	5.861870161	9.141049158	"nonDEG"	4.991125796	9.141049158	"Up"
"1d36658688bfc32d93efd6aef6116de0"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999943	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.302187186026741	1.5109359301337	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"b648c1636a03af57642293c17c59ce69"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999999	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0	0	0	0	0.14375144910735	0.45598577942654	NA	NA	NA	0	9.845390932	"nonDEG"	9.96151554	9.845390932	"Up"	0	9.845390932	"nonDEG"
"f0f16d2079bddb9f229cc19513c8c458"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999999	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0	0	0	0	0.130612875801839	0.374835767833681	NA	NA	NA	0	9.68349135	"nonDEG"	9.784140302	9.68349135	"Up"	0	9.68349135	"nonDEG"
"27e71696f3360e45bf86e0a5a9b1910b"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	1	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0.0301414328773476	0.135250019321431	0	0	0.0525542932220419	0.525542932220419	0	0	-1	0.071153245129701	NA	2.255532046	9.115078171	"nonDEG"	0	9.115078171	"nonDEG"	5.596095084	9.115078171	"nonDEG"
"4a620ccbc32798c384e6d7953afda13b"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	1	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.157662879666126	0.235721462245923	0	0	0.0347785763969395	0.088878584125512	1	NA	0.115562670358673	0	9.159584649	"nonDEG"	0.454364789	9.159584649	"nonDEG"	-7.945364253	9.159584649	"Down"
"05ce3334c13513052db367980a1bb802"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999992859	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.0517814359687766	0.258907179843883	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"30a741c11314bbfd63fdc9de449bbc59"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999998946	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0	0	0.021640003091429	0.069557152793879	0	0	NA	NA	NA	5.839899303	7.481236499	"Up"	0	7.481236499	"nonDEG"	0	7.481236499	"nonDEG"
"25a18c3940199c9e2cd73bb72c235fc7"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999999	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.0711028673004096	0.355514336502048	0	0	0.0108200015457145	0.0541000077285725	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"6fcc41bde060be91a779b10c21c1a40a"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999999	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0.0394157199165314	0.100471442924492	0.00618285802612257	0.0309142901306129	0.0285957183708169	0.0772857253265322	0.0247314321044903	0.123657160522451	-0.728813559322034	0.127120223671948	NA	0.303954678	8.697629947	"nonDEG"	3.375032658	8.697629947	"nonDEG"	2.45733703	8.697629947	"nonDEG"
"7eebf3f6a001fd41e3da1baa88f6af72"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999984	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0.0327665914691839	0.176958750305101	0	0	0.00425071489295927	0.0425071489295927	0	0	-1	0.0509664781757032	NA	-1.984008236	7.479763505	"nonDEG"	0	7.479763505	"nonDEG"	5.515579894	7.479763505	"nonDEG"
"ecdc753d8e80b3e412d4ec1b8f08caa7"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999968	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0.00656928665275524	0.0656928665275524	0	0	0	0	0	0	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ec78fa7c9e5d2bf5f8914f44623fffd1"	"Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;"	0.999999959	"Eukaryota"	"TSAR"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Ciliophora;Oligohymenophorea"	0	0	0.0471442924491846	0.235721462245923	0	0	0.00541000077285725	0.0270500038642863	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
